,chars,lines,line_num,scene_setup,mod_lines,line_stemmed,scene_setup_stemmed
690,Quasimodo,"     No!

(He grabs Esmeralda and runs out onto the balcony.  Frollo follows, but
when he gets outside, he sees nothing but gargoyles (including a Pumbaa
'goyle).  After looking left and right, he looks out over the edge and
finds Quasi hanging there with Esmeralda.)

",2593,"(He grabs Esmeralda and runs out onto the balcony.  Frollo follows, but
when he gets outside, he sees nothing but gargoyles (including a Pumbaa
'goyle)","     No!

(He grabs Esmeralda and runs out onto the balcony.  Frollo follows, but
when he gets outside, he sees nothing but gargoyles (including a Pumbaa
'goyle).  After looking left and right, he looks out over the edge and
finds Quasi hanging there with Esmeralda.)

",grab esmeralda run onto balconi frollo follow get outsid see noth gargoyl includ pumbaa goyl look left right look edg find quasi hang esmeralda,grab esmeralda run onto balconi frollo follow get outsid see noth gargoyl includ pumbaa goyl
691,Frollo,"        Leaving so soon?

(He swings his sword, but Quasi dodges the blow by swinging to another
spot.  Down on the ground, the guards stop to watch.)

",2600,"(He swings his sword, but Quasi dodges the blow by swinging to another
spot.  Down on the ground, the guards stop to watch.)","        Leaving so soon?

(He swings his sword, but Quasi dodges the blow by swinging to another
spot.  Down on the ground, the guards stop to watch.)

",leav soon swing sword quasi dodg blow swing anoth spot ground guard stop watch,swing sword quasi dodg blow swing anoth spot ground guard stop watch
692,Guard,"         Up there!

(Frollo goes to swing again.)

",2605,(Frollo goes to swing again.),"         Up there!

 

",frollo goe swing,frollo goe swing
693,Quasimodo,"     Hang on!

(Quasi swings off again, just narrowly missing Frollo's sword.  Finally,
Frollo gets Quasi cornered.)

",2609,"(Quasi swings off again, just narrowly missing Frollo's sword.  Finally,
Frollo gets Quasi cornered.)","     Hang on!

(Quasi swings off again, just narrowly missing Frollo's sword.  Finally,
Frollo gets Quasi cornered.)

",hang quasi swing narrowli miss frollo sword final frollo get quasi corner,quasi swing narrowli miss frollo sword final frollo get quasi corner
694,Frollo,"        I should have known you'd risk your life to save that
               gypsy witch.  Just as your own mother died trying to save
               you.

",2614,,        I should have known you'd risk your life to save that                gypsy witch.  Just as your own mother died trying to save                you.  ,known risk life save gypsi witch mother die tri save,
695,Quasimodo,"     What!?!

",2618,,     What!?!  ,,
696,Frollo,"        Now I'm going to do what I should have done twenty years
               ago!

(He swings his cape, covering Quasi's head.  But as he tries to throw
Quasi off the balcony, the panicking Quasi pulls Frollo off as well.
Now Frollo is hanging onto Quasi, who is hanging onto Esmeralda.  Frollo
throws his cape around another gargoyle, and pulls himself over.  He
stands up and is about to swing at Esmeralda.)

",2620,"(He swings his cape, covering Quasi's head.  But as he tries to throw
Quasi off the balcony, the panicking Quasi pulls Frollo off as well.
Now Frollo is hanging onto Quasi, who is hanging onto Esmeralda.  Frollo
throws his cape around another gargoyle, and pulls himself over.  He
stands up and is about to swing at Esmeralda.)","        Now I'm going to do what I should have done twenty years
               ago!

(He swings his cape, covering Quasi's head.  But as he tries to throw
Quasi off the balcony, the panicking Quasi pulls Frollo off as well.
Now Frollo is hanging onto Quasi, who is hanging onto Esmeralda.  Frollo
throws his cape around another gargoyle, and pulls himself over.  He
stands up and is about to swing at Esmeralda.)

",go done twenti year ago swing cape cover quasi head tri throw quasi balconi panick quasi pull frollo well frollo hang onto quasi hang onto esmeralda frollo throw cape around anoth gargoyl pull stand swing esmeralda,swing cape cover quasi head tri throw quasi balconi panick quasi pull frollo well frollo hang onto quasi hang onto esmeralda frollo throw cape around anoth gargoyl pull stand swing esmeralda
697,Frollo,"        And He shall smite the wicked and plunge them into the
               fiery pit!

(The gargoyle, however, begins to crack.  Frollo is thrown off balance,
and hangs onto the gargoyle's head.  Suddenly, the 'goyle comes to life
and roars.  Frollo screams, and the now stone gargoyle breaks off,
sending Frollo falling to his death.  Meanwhile, Esmeralda is losing her
grip on Quasimodo.)

",2629,"(The gargoyle, however, begins to crack.  Frollo is thrown off balance,
and hangs onto the gargoyle's head.  Suddenly, the 'goyle comes to life
and roars.  Frollo screams, and the now stone gargoyle breaks off,
sending Frollo falling to his death.  Meanwhile, Esmeralda is losing her
grip on Quasimodo.)","        And He shall smite the wicked and plunge them into the
               fiery pit!

(The gargoyle, however, begins to crack.  Frollo is thrown off balance,
and hangs onto the gargoyle's head.  Suddenly, the 'goyle comes to life
and roars.  Frollo screams, and the now stone gargoyle breaks off,
sending Frollo falling to his death.  Meanwhile, Esmeralda is losing her
grip on Quasimodo.)

",shall smite wick plung fieri pit gargoyl howev begin crack frollo thrown balanc hang onto gargoyl head suddenli goyl come life roar frollo scream stone gargoyl break send frollo fall death meanwhil esmeralda lose grip quasimodo,gargoyl howev begin crack frollo thrown balanc hang onto gargoyl head suddenli goyl come life roar frollo scream stone gargoyl break send frollo fall death meanwhil esmeralda lose grip quasimodo
698,Esmeralda,"     Quasimodo!  Quasi!

(He slips loose and begins to fall.)

",2638,(He slips loose and begins to fall.),"     Quasimodo!  Quasi!

 

",quasimodo quasi slip loos begin fall,slip loos begin fall
699,Esmeralda,"     No!!!

(He falls right along the building, close enough for Phoebus to catch
him several floors below and pull him back into the building.  When
Quasi sees who has caught him, he and Phoebus hug.  Esmeralda comes
running in.  After Esmeralda hugs him, he takes Esmeralda's hand and
Phoebus' hand, and puts them together.  They kiss, and Quasi smiles
broadly.   Cut to ground level, where Phoebus and Esmeralda emerge into
the light.  As the crowd cheers, Esmeralda turns back to the open
doorway.  She comes back and leads out Quasimodo.  The crowd goes
silent.  Soon, a little girl cautiously comes forward from the crowd.
She looks at him, then pets his face.  They then hug, and Quasi picks
her up and put her up on his shoulder.  The crowd begins to cheer.  As
he moves into the crowd, they do not move away as before.  The 'goyles
are above, breaking out the champagne.)

",2642,"(He falls right along the building, close enough for Phoebus to catch
him several floors below and pull him back into the building.  When
Quasi sees who has caught him, he and Phoebus hug.  Esmeralda comes
running in.  After Esmeralda hugs him, he takes Esmeralda's hand and
Phoebus' hand, and puts them together.  They kiss, and Quasi smiles
broadly.   Cut to ground level, where Phoebus and Esmeralda emerge into
the light.  As the crowd cheers, Esmeralda turns back to the open
doorway.  She comes back and leads out Quasimodo.  The crowd goes
silent.  Soon, a little girl cautiously comes forward from the crowd.
She looks at him, then pets his face.  They then hug, and Quasi picks
her up and put her up on his shoulder.  The crowd begins to cheer.  As
he moves into the crowd, they do not move away as before.  The 'goyles
are above, breaking out the champagne.)","     No!!!

(He falls right along the building, close enough for Phoebus to catch
him several floors below and pull him back into the building.  When
Quasi sees who has caught him, he and Phoebus hug.  Esmeralda comes
running in.  After Esmeralda hugs him, he takes Esmeralda's hand and
Phoebus' hand, and puts them together.  They kiss, and Quasi smiles
broadly.   Cut to ground level, where Phoebus and Esmeralda emerge into
the light.  As the crowd cheers, Esmeralda turns back to the open
doorway.  She comes back and leads out Quasimodo.  The crowd goes
silent.  Soon, a little girl cautiously comes forward from the crowd.
She looks at him, then pets his face.  They then hug, and Quasi picks
her up and put her up on his shoulder.  The crowd begins to cheer.  As
he moves into the crowd, they do not move away as before.  The 'goyles
are above, breaking out the champagne.)

",fall right along build close enough phoebu catch sever floor pull back build quasi see caught phoebu hug esmeralda come run esmeralda hug take esmeralda hand phoebu hand put togeth kiss quasi smile broadli cut ground level phoebu esmeralda emerg light crowd cheer esmeralda turn back open doorway come back lead quasimodo crowd goe silent soon littl girl cautious come forward crowd look pet face hug quasi pick put shoulder crowd begin cheer move crowd not move away goyl break champagn,fall right along build close enough phoebu catch sever floor pull back build quasi see caught phoebu hug esmeralda come run esmeralda hug take esmeralda hand phoebu hand put togeth kiss quasi smile broadli cut ground level phoebu esmeralda emerg light crowd cheer esmeralda turn back open doorway come back lead quasimodo crowd goe silent soon littl girl cautious come forward crowd look pet face hug quasi pick put shoulder crowd begin cheer move crowd not move away goyl break champagn
700,Clopin,"        Three cheers for Quasimodo!!

(The crowd breaks into loud cheering.)

",2658,(The crowd breaks into loud cheering.),"        Three cheers for Quasimodo!!

 

",three cheer quasimodo crowd break loud cheer,crowd break loud cheer
701,Clopin,"        SO...
               HERE IS A RIDDLE YOU NEVER CAN GUESS
               SING THE BELLS OF NOTRE DAME!
               WHAT MAKES A MONSTER, AND WHAT MAKES A MAN?
               SING THE BELLS, BELLS, BELLS, BELLS...

               WHATEVER THEIR PITCH, YOU CAN HEAR THEM BEWITCH YOU,
               THE RICH AND THE RITUAL KNELLS,
               OF THE BELLS OF NOTRE DAME!

(A long pullout, as we see the crowd following Quasi, then the 'goyles
looking over them.  Birds have once again covered Laverne.)

",2662,"(A long pullout, as we see the crowd following Quasi, then the 'goyles
looking over them.  Birds have once again covered Laverne.)","        SO...
               HERE IS A RIDDLE YOU NEVER CAN GUESS
               SING THE BELLS OF NOTRE DAME!
               WHAT MAKES A MONSTER, AND WHAT MAKES A MAN?
               SING THE BELLS, BELLS, BELLS, BELLS...

               WHATEVER THEIR PITCH, YOU CAN HEAR THEM BEWITCH YOU,
               THE RICH AND THE RITUAL KNELLS,
               OF THE BELLS OF NOTRE DAME!

(A long pullout, as we see the crowd following Quasi, then the 'goyles
looking over them.  Birds have once again covered Laverne.)

",riddl never guess sing bell notr dame make monster make man sing bell bell bell bell whatev pitch hear bewitch rich ritual knell bell notr dame long pullout see crowd follow quasi goyl look bird cover lavern,long pullout see crowd follow quasi goyl look bird cover lavern
